term1,term2,label,related
Asien,Schild,Energie,0
Reiseführer,Erholung,Staat,0
Grund,Arbeitsgesetz,Teileinheit,0
Schulreise,Roman,Unternehmung,0
Arbeit,Schild,Anordnung,0
Schülerfahrt,Bahn,Einkünfte,0
Rechtsbegriff,Stelle,Gesellschaft,0
Freizeitverkehr,Ort,Erdoberfläche,0
Zeit,Kraftfahrer,Gelände,0
Europa,Reisesicherheit,Gemütszustand,0
Gefährdungsbeurteilung,Regelleistung,Phase,0
Zweck,Reisesicherheit,Wissenschaft,0
Anfangphase,Haustürgeschäft,Familie,0
Information,Deutschland,Maß,0
Wiki-form,Verbreitung,Staaten,0
Verbrechen,Roman,Geld,0
Verbreitung,Zweck,Zeitraum,0
Inselsberg,Arbeitszeit,Konsequenzen,0
Autofahrer,Gesellschaft,Familie,0
Arbeit,Unternehmen,Erdoberfläche,0
Reiseart,Klasse,Land,0
Organisation,Woche,Erdschicht,0
Abenteuer,Nächtigungsgeld,Absicht,0
August,Arbeitsleistung,Betrieb,0
Reiseverkehr,Schild,Beschreibung,0
Beförderungsklasse,Dienstreise,Erde,0
Fahrtzweck,Reiseführer,Erledigung,0
Schulfahrt,Schule,Bild,0
Mensch,Programm,Sinn,0
Unternehmen,Familie,Gegenwart,0
Einsatzorganisation,Bestimmung,Anzahl,0
Richter,Fahrtzweck,Relevanz,0
Weltreiseführer,Reiseverkehr,Erde,0
Wagenklasse,Schiff,Einrichtung,0
Stelle,Treffen,Menge,0
Dauer,Roman,Text,0
Deutschland,Beförderungsklasse,Objekt,0
Reiseart,Welt,Vorgang,0
Bedeutung,Lernen,Ermittlung,0
Verbreitung,Deutschland,Aufzählung,0
Klasse,Dienstreiseverkehr,Absicht,0
Begriff,Bahn,Anweisung,0
Treffen,Schweiz,Satzteil,0
Information,Reiseform,Satzteil,0
Auto,Trennungsgeld,Geschehnis,0
Stelle,Reiseform,Teileinheit,0
Dienstgeschäft,Zweck,Unternehmung,0
Arbeitsanweisung,Unterrichtsgang,Kontinent,0
Unternehmen,Reiseführer,Plural,0
Wohlfahrtsverband,Asien,Erklärung,0
Verbreitung,Arbeitsanweisung,Möglichkeit,0
Beurteilung,Betriebsausgabe,Hausflur,0
Art,Familie,Verfassung,0
Unterhaltungsbetrieb,Leistung,Buch,0
Leistung,Dienstreise,Verkehrsmittel,0
Mensch,Fahrt,Anforderungen,0
Reisegrund,Schulbusschild,Ergebnis,0
Information,Schülerfahrt,Raum,0
Fahrtzweck,Richtung,Gegend,0
Kontinent,Arbeit,Gemütszustand,0
Jahr,Nielsen,Vorgang,0
Klasse,Reiseführer,Fahrt,0
Bezug,Flug,Theorie,0
Bundesreisekostengesetz,Bundesland,Territorium,0
Arbeitsanweisung,Zweck,Anzahl,0
Durchführung,Rechtsbegriff,Form,0
Fahrtenprogramm,Caritasverband,Fest,0
Reiseführer,Auto,Partnern,0
Richter,Arbeitgeber,Territorium,0
Bahn,Reiseverkehr,Zelle,0
Arbeitszeit,Kontinent,Lebewesen,0
Wohnsitzstaat,Mensch,Anweisung,0
Auto,Klasse,Zusammenspiel,0
Schulbusschild,Passen,Relation,0
Wegzeit,Science-fiction-roman,Zeit,0
Bahn,Programm,Aufwand,0
Bahn,Wiki-form,Einkünfte,0
Mensch,Land,Verkehrsmittel,0
Fahrer,Schild,Organisation,0
Zweck,Fernflug,Inhalt,0
Richtung,Reiseverkehrsmittel,Anzahl,0
Ziel,Art,Buch,0
Monat,Hochkulturschema,Gemeinschaft,0
Zweck,Regelleistung,Ablauf,0
Dienstanweisung,Ort,Aufzählung,0
Zweck,Grund,Vermögen,0
Transportmittel,Fahren,Eltern,0
Zweck,Übernachtung,Energie,0
Forschungsweltreise,Reiseführer,Erwerben,0
Schüler,Erziehungszweck,Sprache,0
Jahrhundert,Inselsberg,Zelle,0
Weltreiseführer,Außendienst,Vermögen,0
Nicht-schengen-staat,Verb,Großeltern,0
Reise,Richter,Inhalt,0
Fahrt,Verein,Laufen,0
Arbeitsanweisung,Reiseführer,Gegenwart,0
Leistung,Reisegrund,Gericht,0
Unterrichtsgang,Haustürgeschäft,Partnern,0
Autor,Stelle,Bestandteil,0
Reiseverkehr,Wiki-form,Richtlinie,0
Form,Reiseverkehrsmittel,Aufgabe,0
Beförderungsklasse,Trivialschema,Kanton,0
Kontinent,Schüler,Gerät,0
Dienstgang,Kontinent,Ergebnis,0
Bedeutung,Reiseführer,Zelle,0
Abenteuer,Familie,Zeitabschnitt,0
Tag,Bedeutung,Geschäft,0
Bedeutung,Zweck,Ergebnis,0
Stelle,Arbeitsort,Wert,0
Ziel,Reiseform,Gattung,0
Reiseform,Hochkulturschema,Veränderung,0
Dienstgeschäft,Bedeutung,Konzept,0
Band,Wiki-form,Zeitspanne,0
Arbeitsanweisung,Bahn,Stelle,0
Soldat,Wiki-form,Wechsel,0
Geschäftsreise,Schild,Erwerben,0
Kilometergeld,Abenteuer,Zeitpunkt,0
Reiseführer,Regelung,Konsequenz,0
Form,Geschichte,Vorstellung,0
Hippie-bewegung,Schulprogramm,Ort,0
Ewr-bürger,Milliarde,Erdschicht,0
Übernachtungskosten,Dienstgang,Angelegenheit,0
Kontinent,Kraftfahrer,Monatsblutung,0
Stelle,Trivialschema,Teileinheit,0
Zahl,Dienstgang,Verkehr,0
Studienfahrt,Stelle,Stätte,0
Erziehungsarbeit,Weltreiseführer,Schicht,0
Dienstgang,Asien,Klasse,0
Asien,Zeit,Ereignis,0
Reiseführer,Wohnsitzstaat,Staat,0
Schulprogramm,Einkommensteuergesetz,Bestimmung,0
Schüler,Haustürgeschäft,Berufstätigkeit,0
Land,Information,Sprache,0
Unternehmen,Trampertreffen,Gegend,0
Verbrechen,Dienstreiseverkehr,Energie,0
Grund,Fahrt,Geschehnis,0
Fahrtenprogramm,Geschichte,Gesamtheit,0
Bestimmung,Weltreiseführer,Endzustand,0
Hochkulturschema,Familie,Einrichtung,0
Reiseführer,Arbeitsstätte,Gerät,0
Tätigkeit,Reisegrund,Fest,0
Regelarbeitszeit,Bestimmung,Phase,0
Programm,Staat,Platz,0
Schulausflug,Familie,Staat,0
Schild,Bundesland,Ereignis,0
Einsatzorganisation,Wiki-form,Anforderungen,0
Außendienst,Dienstgang,Ausrichtung,0
Bundesreisekostengesetz,Linienverkehr,Beschreibung,0
Weblink,Leistung,Erdschicht,0
Abenteuer,Arbeitszeit,Regelmäßigkeit,0
Lernen,Bürger,Anstellung,0
Bahn,Unterrichtsgang,Austausch,0
Zweck,Richter,Verfassung,0
Klasse,Auswärtstätigkeit,Anstellung,0
Leistung,Schild,Gang,0
Dienst,Erziehungszweck,Rechtsform,0
Land,Reise,Gericht,0
Regelung,Schülerfahrt,Einkünfte,0
Autor,Berg,Verfassung,0
Eisenbahn,Transitstaat,Vorstellung,0
Schild,Unterrichtsgang,Wille,0
Betriebsausgabe,Form,Anstellung,0
Werbungskosten,Schulprogramm,Ausrichtung,0
Land,Studienfahrt,Verhalten,0
Musterschule,Schulfahrt,Abteilung,0
Wiki-form,Unterweisung,Geschäft,0
Betrieb,Form,Betätigung,0
Europa,Ort,Abbildung,0
Verein,Lernen,Betriebsamkeit,0
Reiseführer,Bahn,Aufgabe,0
Richter,Transportmittel,Anweisung,0
Dienstreiseverkehr,Kosten,Richtlinie,0
Interesse,Deutschland,Zeit,0
Österreich,Reiseverkehr,Schicht,0
Betriebsausgabe,Kontinent,Zeitpunkt,0
Schild,Asien,Aufgabe,0
Bedeutung,Fahrtkosten,Blatt,0
Treffen,Erziehungszweck,Betriebsstätte,0
Land,Beurteilung,Veröffentlichung,0
Durchführung,Unterweisung,Raum,0
Reiseart,Gruppe,Austausch,0
Dienst,Erziehungsarbeit,Zelle,0
Bundesreisekostengesetz,Sicherheit,Werkzeug,0
Unterhaltungsbetrieb,Schülerfahrt,Ausscheidung,0
Richtung,Arbeitsanweisung,Zeichen,0
Verein,Einkommensteuergesetz,Abbildung,0
Rechtsbegriff,Milliarde,Gebiet,0
Soldat,Arbeitgeber,Verhältnis,0
Österreich,Dienstreiseverkehr,Konzeption,0
Welt,Regelarbeitszeit,Eltern,0
Übernachtung,Dienst,Gang,0
Verbreitung,Asien,Partnern,0
Flug,Art,Erdteil,0
Band,Roman,Verwendungszweck,0
Dienst,Bahn,Hausflur,0
Milliarde,Autor,Einheit,0
Zweck,Abenteuer,Monatsblutung,0
Unternehmen,Verb,Konsequenz,0
Transitstaat,Betrieb,Schicht,0
Schweiz,Regelung,Erwerben,0
Bedeutung,Dienstanweisung,Aufwand,0
Bahn,Dienstanweisung,Gang,0
Form,Übernachtungskosten,Einheit,0
Dienstgang,Ausgabe,Programm,0
Zweck,Reiseführer,Verkehrsmittel,0
Zweck,Dienstgang,Bestandteil,0
Verb,Bedeutung,Text,0
Abenteuer,Reiseform,Ausscheidung,0
Berg,Mensch,Veröffentlichung,0
Dienstreise,Arbeit,Land,0
Österreich,Bezug,Durchführung,0
Dienstgang,Ort,Gruppe,0
Reisen,Einsatzorganisation,Energie,0
Treffen,Dienstreise,Abschnitt,0
Tätigkeit,Betrieb,Aufwand,0
Science-fiction-roman,Einkommensteuergesetz,Staaten,0
Schweiz,Übernachtungskosten,Inhalt,0
Unternehmen,Schild,Veröffentlichung,0
Form,Programm,Eltern,0
Austauschreise,Asien,Realisierung,0
Bestimmung,Dienststelle,Gegenstand,0
Einsatzorganisation,Frauenfahrt,Aufbau,0
Wiki-form,Mitfahren,Staaten,0
Verb,Dienstreiseverkehr,Konsequenzen,0
Gesellschaft,Schulausflug,Gestalt,0
Erziehungszweck,Schulbusschild,Mitteilung,0
Arbeitsgesetz,Stelle,Umgang,0
Nielsen,Unternehmen,Erfahrungen,0
Verbreitung,Lernen,Verkehr,0
Auslandreisen,Verbreitung,Realisierung,0
Leistung,Familie,Klasse,0
Arbeitsgesetz,Unternehmen,Beschreibung,0
Betriebsausgabe,Schule,Zeitabschnitt,0
Verbreitung,Ort,Anforderungen,0
Übernachtungskosten,Reiseform,Folge,0
Arbeit,Eisenbahn,Lebewesen,0
Bundesland,Dienstanweisung,Werk,0
Milliarde,Arbeit,Berufstätigkeit,0
Deutschland,Beurteilung,Eigenschaft,0
Fahrt,Schulprogramm,Ergebnis,0
Arbeit,Deutschland,Stelle,0
Treffen,Schild,Erledigung,0
Grund,Straßenverbindung,Betriebsstätte,0
Land,Bundesreisekostengesetz,Verbindung,0
Abenteuer,Asien,Gebiet,0
Grund,Arbeit,Kleidungsstück,0
Reiseart,Dienstgeschäft,Konsequenzen,0
Bahn,Berg,Gericht,0
Musterschule,Erledigung,Erklärung,0
Hochphase,Dienst,Reise,0
Reiseführer,Dienstanweisung,Zelle,0
Stelle,Berg,Staat,0
Linienverkehr,Aufenthalt,Ortgang,0
Einkommensteuergesetz,Reiseführer,Verzeichnis,0
Stelle,Bahn,Folge,0
Gastfamilie,Klassenfahrt,Art,0
Land,Beförderungsklasse,Ziffer,0
Klasse,Wagenklasse,Menschen,0
Dienstgang,Weltumrundung,Zeichen,0
Arbeitsanweisung,Nicht-schengen-staat,Gerät,0
Soldat,Zahl,Regelmäßigkeit,0
Verein,Werbungskosten,Phase,0
Bedeutung,Reiseform,Gang,0
Roman,Wiki-form,Bezeichnung,0
Richter,Klasse,Gruppe,0
Bahn,Außendienst,Zelle,0
Welt,Europa,Gelände,0
Kontinent,Soldat,Fahrt,0
Erledigung,Regel,Bedeutung,0
Verein,Bahn,Schicht,0
Eisenbahn,Fahrtenprogramm,Programm,0
Reiseführer,Stelle,Organisation,0
Verbrechen,Schule,Betrieb,0
Arbeitgeber,Frauenfahrt,Blatt,0
Wiki-form,Schülersammelliste,Gemütszustand,0
Lernen,Linienverkehr,Bedeutungen,0
Zweck,Deutschland,Betriebsstätte,0
Fahrtkosten,Land,Fortbewegung,0
Schulprogramm,Übernachtung,Blatt,0
Beurteilung,Durchführung,Erdschicht,0
Auto,Flug,Arbeit,0
Reiseform,Schild,Geld,0
Gastfamilie,Bedeutung,Geologie,0
Einkommensteuergesetz,Bedeutung,Konzept,0
Bedeutung,Unterweisung,Einkünfte,0
Dienstreise,Reisekosten,Gruppe,0
Fahrtkosten,Grund,Stück,0
Wohnung,Schulbusschild,Möglichkeit,0
Arbeitsgesetz,Arbeit,Fahrt,0
Dienst,Abenteuer,Abbildung,0
Organisation,Arbeit,Einheit,0
Stelle,Frau,Anweisung,0
Teil,Bedeutung,Einrichtung,0
Arbeitsanweisung,Reisegrund,Planung,0
Unterrichtsgang,Eisenbahn,Bewegung,0
Schulfahrt,Schulprogramm,Programm,0
Verb,Ziel,Raum,0
Zweck,Unterhaltungsbetrieb,Konsequenz,0
Straßenverbindung,Bedeutung,Verfassung,0
Bestimmung,Arbeitsanweisung,Wohnung,0
Schülerliste,Bahn,Zeit,0
Wohlfahrtsverband,Arbeitgeber,Menge,0
Information,Gesellschaft,Begriff,0
Wegzeit,Zweck,Zusammenhang,0
Zweck,Dienstanweisung,Berufung,0
Linienverkehr,Privatwirtschaft,Verzeichnis,0
Schülerliste,Rahmen,Veröffentlichung,0
Art,Außendienst,Verkehr,0
Zweck,Einsatzorganisation,Eltern,0
Reiseverkehr,Hauptmotivation,Monatsblutung,0
Beurteilung,Teil,Unternehmen,0
Regelung,Außendienst,Ereignis,0
Straßenverbindung,Verbrechen,Truppenteil,0
Unterrichtsgang,Arbeitgeber,Bild,0
Kraftfahrzeug,Schild,Einrichtung,0
Kontinent,Stelle,Energie,0
Ziel,Reiseart,Gliederung,0
Flug,Art,Vermögen,0
Mitfahren,Landschulwoche,Gegenstand,0
Anhalter,Ort,Ausrichtung,0
Autofahrer,Arbeitsort,Gruppe,0
Verbreitung,Straßenverbindung,Endzustand,0
Gesellschaft,Land,Darstellung,0
Matura-reise,Bedeutung,Partnern,0
Gastfamilie,Asien,Konzept,0
Wiki-form,Wagenklasse,Regelmäßigkeit,0
Monat,Arbeitsstätte,Aufwand,0
Unterrichtsgang,Arbeitsort,Zeitraum,0
Dienstanweisung,Ort,Unternehmen,0
Information,Unterrichtsgang,Erdschicht,0
Betriebsausgabe,Dienst,Einheit,0
Verb,Dienst,Bedeutungen,0
Dienstreise,Information,Teil,0
Ort,Arbeitsleistung,Gerät,0
Reiseverkehr,Europa,Konsequenzen,0
Roman,Bahn,Betätigung,0
Dienstanweisung,Roman,Land,0
Gefährdungsbeurteilung,Ziel,Gruppe,0
Geld,Mensch,Platz,0
Erziehungszweck,Verbreitung,Anstrengung,0
Richtung,Regelung,Monatsblutung,0
Deutschland,Eisenbahn,Zeitspanne,0
Treffen,Jahr,Ausscheidung,0
Studienfahrt,Regelung,Verwendungszweck,0
Beurteilung,Mensch,Maß,0
Arbeit,Nicht-schengen-staat,Aufzählung,0
Programm,Leistung,Gerät,0
Dienst,Caritasverband,Grundeinheit,0
Science-fiction-roman,Fahrtzweck,Vorstellung,0
Verbindung,Geschichte,Anstrengung,0
Auswärtstätigkeit,Abenteuer,Moment,0
Schülerfahrt,Schulbusschild,Berufung,0
Arbeitsanweisung,Verbindung,Einheit,0
Zweck,Abi-reise,Erledigung,0
Nielsen,Arbeitszeit,Person,0
Jahr,Dienstanweisung,Unternehmung,0
Arbeitsanweisung,Tätigkeit,Bewegung,0
Mensch,Arbeitszeit,Veränderung,0
Schild,Unterrichtsgang,Berufstätigkeit,0
Mensch,Abenteuer,Absicht,0
Erziehungszweck,Dienst,Anweisung,0
Tramper-bewegung,Hauptmotivation,Anstrengung,0
Bahn,Erziehungsarbeit,Vorgang,0
Frauenfahrt,Reiseart,Stück,0
Arbeitszeit,Europa,Text,0
Bundesreisekostengesetz,Reisegrund,Verzeichnis,0
Privatwirtschaft,Aufenthalt,Bestandteil,0
Stelle,Grund,Zusammenspiel,0
Science-fiction-roman,Dienst,Zahlungsmittel,0
Trivialschema,Milliarde,Raumzeit,0
Deutschland,Ort,Planung,0
Mitreisen,Unternehmen,Zeichen,0
Kraftfahrzeug,Beschreibung,Eigenschaft,0
Beförderungsklasse,Bahn,Zeitspanne,0
Weltreiseführer,Schüler,Veranstaltung,0
Haustürgeschäft,Verb,Truppenteil,0
Richtung,Bahn,Veranstaltung,0
Erziehungszweck,Schulbus,Menschen,0
Dienstgeschäft,Frauenfahrt,Stelle,0
Berg,Schulverein,Tätigkeit,0
Abenteuer,Bedeutung,Bestimmung,0
Fahrtzweck,Tramper-bewegung,Unternehmen,0
Verbindung,Transportmittel,Durchführung,0
Richtung,Reisegrund,Gesamtheit,0
Außendienst,Jahr,Anforderungen,0
Beginn,Englisch,Verfassung,0
Zweck,Regelarbeitszeit,Zahl,0
Schild,Schweiz,Aufzählung,0
Zweck,Milliarde,Absicht,0
Dienstreise,Form,Ergebnis,0
Jahrhundert,Abenteuer,Kleidungsstück,0
Wiki-form,Unterrichtsgang,Ort,0
Deutschland,Zeit,Erdteil,0
Roman,Bahn,Person,0
Dienst,Asien,Aktion,0
Dienstgang,Dienst,Güte,0
Wegzeit,Bahn,Maß,0
Sicherheit,Europa,Ablauf,0
Reisekosten,Jahrhundert,Bewegung,0
Österreich,Kontinent,Organisation,0
Land,Familie,Laufen,0
Ziel,Zeit,Aufgabe,0
Verb,Abenteuer,Bedeutungen,0
Werbungskosten,Eisenbahn,Gesamtheit,0
Tätigkeit,Bundesland,Einheit,0
Erledigung,Bundesland,Objekt,0
Richter,Dienst,Aktion,0
Verb,Bestimmung,Zahlungsmittel,0
Einkommensteuergesetz,Außendienst,Erklärung,0
Reisekosten,Fernflug,Teil,0
Dienstanweisung,Außendienst,Konsequenzen,0
Straßenverbindung,Leistung,Raum,0
Arbeit,Betriebsausgabe,Schrift,0
Beschreibung,Beförderungsklasse,Eigenschaft,0
Schiff,Freizeitverkehr,Zahl,0
Straßenverbindung,Dienstreiseverkehr,Erwerben,0
Dienstgang,Beförderungsklasse,Stück,0
Aufenthalt,Land,Inhalt,0
Schule,Beurteilung,Erledigung,0
Bürger,Verb,Vermögen,0
Bedeutung,Wagenklasse,Staaten,0
Milliarde,Außendienst,Begriff,0
Roman,Arbeitsleistung,Zeitabschnitt,0
Kennenlernen,Schülerfahrt,Arbeit,0
Kontinent,Familie,Ort,0
Zeit,Ziel,Gliederung,0
Wohnung,Roman,Ausdruck,0
Bahn,Grund,Grundeinheit,0
Schülerfahrt,Linienverkehr,Inhalt,0
Trennungsgeld,Art,Einkünfte,0
Betrieb,Transportmittel,Erde,0
Tramper-bewegung,Auto,Gesellschaft,0
Österreich,Autofahrer,Kleidungsstück,0
Rechtsbegriff,Ausgabe,Element,0
Dienstreise,Schweiz,Gewinn,0
Bahn,Arbeitsanweisung,Zusammenhang,0
Deutschland,Form,Stätte,0
Reiseführer,Einkommensteuergesetz,Richtlinie,0
Tätigkeit,Kraftfahrzeug,Gelände,0
Weltreise,Reisedauer,Betrieb,0
Aufenthalt,Passen,Gruppe,0
Klassenfahrt,Deutschland,Ereignis,0
Abi-reise,Asien,Darstellung,0
Geschichte,Richter,Kleidungsstück,0
Beginn,Fahrt,Anstellung,0
Fahrtkosten,August,Verkehrsmittel,0
Arbeitgeber,Land,Kategorie,0
Zweck,Verein,Objekt,0
Dienst,Zweck,Partnern,0
Bürger,Frauenfahrt,Aufbau,0
Dienst,Regelleistung,Zahlungsmittel,0
Bestimmung,Bahn,Klassifikation,0
Nielsen,Erziehungszweck,Form,0
Form,Abi-reise,Arbeit,0
Reisekosten,Dienstgang,Partnern,0
Abenteuer,Pflicht,Ergebnis,0
Wagenklasse,Reiseführer,Mittel,0
Bestandteil,Organisation,Geschäft,0
Ausgabe,Vorschuss,Gesamtheit,0
Schulprogramm,Bedeutung,Aufwand,0
Transitstaat,Bedeutung,Ordnung,0
Reise,Tramper-bewegung,Verhältnis,0
Reisen,Arbeitszeit,Erdteil,0
Studienfahrt,Beginn,Theorie,0
Bundesland,Dienstreise,Beziehung,0
Dienstreiseverkehr,Europa,Gerät,0
Regelleistung,Mitfahren,Sprache,0
Dienstanweisung,Asien,Text,0
Fahrtenprogramm,Organisation,Bild,0
Sicherheit,Arbeitgeber,Abbildung,0
Landschulwoche,Bedeutung,Gasse,0
Klassenfahrt,Familie,Zahl,0
Richtung,Dienstreise,Teileinheit,0
Unterrichtsgang,Bezug,Bewegung,0
Asien,Familie,Gliederung,0
Arbeitspflicht,Haustürgeschäft,Werk,0
Unternehmen,Schülerfahrt,Zusammenspiel,0
Dienstgeschäft,Arbeitsanweisung,Gegenwart,0
Landschulwoche,Anhalter,Gelände,0
Fahrtzweck,Jahrhundert,Geologie,0
Aufenthalt,Art,Folge,0
Europa,Unterrichtsgang,Verwendungszweck,0
Österreich,Organisation,Konzept,0
Grund,Reiseführer,Betriebsamkeit,0
Stelle,Zweck,Fortbewegung,0
Berg,Dienstreiseverkehr,Bestimmung,0
Deutschland,Reiseführer,Person,0
Schweiz,Fahrtkosten,Begriff,0
Programm,Zweck,Ortgang,0
Autofahrer,Arbeitgeber,Teil,0
Freizeitverkehr,Auto,Lebewesen,0
Jahrhundert,Arbeitsstätte,Ermittlung,0
Deutschland,Autor,Zeitraum,0
Austauschjahr,Eisenbahn,Betriebsstätte,0
Familie,Dienstreiseverkehr,Zeit,0
Programm,Schweiz,Bewegung,0
Dienstgang,Arbeitsanweisung,Beschreibung,0
Privatwirtschaft,Zeit,Position,0
Reiseform,Information,Berufung,0
Fahrzeug,Bedeutung,Kanton,0
Richter,Weblink,Ordnung,0
Reiseverkehr,Reiseform,Folge,0
Dienst,Schild,Ziffer,0
Tramp,Gastfamilie,Bekleidung,0
Wegzeit,Auto,Einheit,0
Unterhaltungsbetrieb,Richtung,Monatsblutung,0
Fernflug,Stelle,Betätigung,0
Österreich,Auswärtstätigkeit,Umgang,0
Teil,Tramp,Beziehung,0
Schild,Bundesreisekostengesetz,Berufung,0
Stelle,Reiseform,Ereignis,0
Tätigkeit,Auto,Menge,0
Fahrzeug,Reiseverkehrsmittel,Unternehmen,0
Schulbusschild,Ziel,Einrichtung,0
Durchführung,Zeit,Konsequenzen,0
Inselsberg,Bedeutung,Gebiet,0
Fahrtkosten,Geschichte,Disziplin,0
August,Abenteuer,Wert,0
Dienst,Durchführung,Angelegenheit,0
Fahrt,Jahr,Gattung,0
Fahrtzweck,Richtung,Sternbild,0
Austauschreise,Dienstanweisung,Konsequenz,0
Science-fiction-roman,Arbeitsgesetz,Unternehmung,0
Staat,Zeitaufwand,Satzteil,0
Welt,Tramper-bewegung,Schrift,0
Art,Ziel,Fahrt,0
Dienstanweisung,Dienst,Gesetz,0
Richter,Arbeitsort,Software,0
Außendienst,Matura-reise,Geschäft,0
Dienstgeschäft,Schulreise,Zielort,0
Bundesland,Lernen,Veröffentlichung,0
Reiseform,Transportmittel,Mensch,0
Auto,Pflicht,Gebiet,0
Unterhaltungsbetrieb,Reiseart,Gesetz,0
Bestandteil,Unterrichtsgang,Betätigung,0
Weltreiseführer,Stelle,Fahrt,0
Jahrhundert,Stelle,Handlung,0
Rahmen,Außendienst,Aktion,0
Band,Reiseführer,Ziffer,0
Klasse,Welt,Gasse,0
Schulbusschild,Mitreisen,Aufzählung,0
Haustürgeschäft,Verein,Teil,0
Eisenbahn,Wegzeit,Element,0
Tramper-bewegung,Arbeitsanweisung,Plural,0
Arbeitszeit,Grund,Geologie,0
Außendienst,Monat,Monatsblutung,0
Leistung,Abenteuer,Sinn,0
Frauenfahrt,Privatwirtschaft,Stück,0
Begriff,Geschichte,Wort,0
Ort,Auswärtstätigkeit,Gerät,0
Zweck,Science-fiction-roman,Bestandteil,0
Studienfahrt,Schiff,Teil,0
Reiseführer,Arbeit,Folge,0
Lernen,Passen,Handlung,0
Schild,Schweiz,Veranstaltung,0
Reiseart,Betrieb,Regelmäßigkeit,0
Arbeit,Straßenverbindung,Bekleidung,0
Unterrichtsgang,Bundesreisekostengesetz,Betätigung,0
Arbeitsanweisung,Verb,Inhalt,0
Kennenlernen,Nicht-schengen-staat,Ablauf,0
Reiseführer,Bahn,Bedeutungen,0
Vorphase,Dienst,Geologie,0
Schweiz,Wiki-form,Teileinheit,0
Asien,Gesellschaft,Anstellung,0
Unternehmen,Dienstreise,Verbundenheit,0
Familie,Haustürgeschäft,Kleidungsstück,0
Schülerfahrt,Welt,Anweisung,0
Ziel,Dienstanweisung,Text,0
Caritasverband,Organisation,Staaten,0
Linienverkehr,Familie,Verbundenheit,0
Arbeitsstätte,Sicherheit,Konsequenz,0
Land,Bedeutung,Staaten,0
Reiseführer,Kosten,Erklärung,0
Schulbusschild,Fahrt,Partnern,0
Abenteuer,Regel,Lebewesen,0
Schüler,Verbrechen,Fahrzeug,0
Verein,Lernen,Fortbewegung,0
Erziehungszweck,Europa,Territorium,0
Tag,Erledigung,Beziehung,0
Caritasverband,Wohnung,Schrift,0
Stelle,Musterschule,Stelle,0
Beurteilung,Vorphase,Anstellung,0
Bundesland,Studienfahrt,Raum,0
Weblink,Lernen,Anstellung,0
Geschichte,Unternehmen,Berufstätigkeit,0
Programm,Deutschland,Umgang,0
Bahn,Reisegrund,Ergebnis,0
Stelle,Art,Mittel,0
Bezug,Weltumrundung,Geschwindigkeit,0
Lehrkraft,Wohnsitzstaat,Verein,0
Ausgabe,Bedeutung,Veränderung,0
Richter,Bundesreisekostengesetz,Ausdruck,0
Art,Mensch,Güte,0
Asien,Ort,Mittel,0
Grund,Geschichte,Relevanz,0
Außendienst,Zeit,Zusammenhang,0
Einsatzorganisation,Richter,Teil,0
Schule,Mensch,Buch,0
Bürger,Verkehrsmittel,Einheit,0
Dienststelle,Arbeitsort,Wort,0
Kraftfahrzeug,Bundesland,Zeichen,0
Reiseführer,Bahn,Begriff,0
Reiseführer,Übernachtungskosten,Gestalt,0
Gastfamilie,Rahmen,Beschreibung,0
Anfangphase,Verbrechen,Aufbau,0
Arbeitsanweisung,Arbeitgeber,Betriebsstätte,0
Betrieb,Richter,Kleidungsstück,0
Gastfamilie,Fahrt,Form,0
Unterrichtsgang,Kraftfahrzeug,Verfassung,0
Fernflug,Dienst,Wort,0
Beurteilung,Arbeitgeber,Fest,0
Taggeld,Familie,Art,0
Richter,Staat,Satzteil,0
Bahn,Unternehmen,Aufwendung,0
Soldat,Reisekosten,Werk,0
Kontinent,Weblink,Bestimmung,0
Roman,Schülerfahrt,Großeltern,0
Wiki-form,Fahrtzweck,Ausgaben,0
Einsatzorganisation,Austauschjahr,Rechtsform,0
Soldat,Betrieb,Handlung,0
Leistung,Studienfahrt,Zeitpunkt,0
Arbeit,Weltreiseführer,Konzeption,0
Stelle,Bahn,Gegenwart,0
Bedeutung,Ort,Maß,0
Monat,Reiseart,Schrift,0
Verb,Fahrt,Objekt,0
Dienstgang,Erziehungszweck,Wort,0
Trampertreffen,Verein,Verein,0
Welt,Eisenbahn,Beschreibung,0
Rechtsbegriff,Beurteilung,Eltern,0
Wagenklasse,Schülerfahrt,Einrichtung,0
Programm,Fernflug,Mitteilung,0
Familie,Wohnung,Bedeutungen,0
Ziel,Beurteilung,Richtlinie,0
Science-fiction-roman,Reiseart,Verhalten,0
Programm,Bestimmung,Bedeutungen,0
Schulbus,Motivation,Text,0
Dienstgang,Fahrtzweck,Zahl,0
Beförderungsklasse,Stelle,Anstellung,0
Aufenthalt,Rechtsbegriff,Abbildung,0
Bundesreisekostengesetz,Außendienst,Personengruppe,0
Freizeitverkehr,Asien,Klassifikation,0
Frauenfahrt,Mitfahren,Gegenwart,0
Arbeitsanweisung,Stelle,Form,0
Bedeutung,Erziehungszweck,Beschreibung,0
Reisekosten,Linienverkehr,Ausdruck,0
Auswärtstätigkeit,Fahrt,Fahrzeug,0
Freizeitverkehr,Reiseführer,Mensch,0
Kosten,Werbungskosten,Verkehrsmittel,0
Zeitaufwand,Forschungsweltreise,Anforderungen,0
Dienstgeschäft,Bundesland,Zielort,0
