term1,term2,related
Anwendungsprogramm,Datenmanipulationssprache,0
Verteilung,Xml-format,0
Spezialfall,Geschäftstransaktion,0
Zweck,Nettodaten,0
Archivsoftware,Fehler,0
Geschäftstransaktion,Artikelnummer,0
Protokolldatei,Benutzerfehler,0
Universitäts-website,Server,0
Datenbank-)abfragesprache,Dokumentmenge,0
Internet-information,Anwendungsseite,0
Zweck,Stapelverarbeitung,0
Adressdaten,Registration,0
Kundennummer,Feldinhalt,0
Aufwand,Projekt,0
Bestand,Datentyp,0
Csv-dateien,Netzwerkinformation,0
Anwendungsseite,Ansi-sparc-architektur,0
Typbegriff,Tracing,0
Stapelverarbeitung,Anwendungsseite,0
Programmpaket,Schlüssel,0
Entitätstyp,Artikelnummer,0
Ascii-code,Abhängigkeitsinformation,0
Gruppe,Datenänderung,0
Logdatei,Datenbanktabelle,0
Menge,Schlüssel,0
Dta-verfahren,Artikelnummer,0
Log-dateien,Hauptspeicher,0
Transaktionsprotokoll,Lastenverteilung,0
Form,Installationsprogramm,0
Opus-server,Nutzungsdatum,0
Projektdatum,Verfahren,0
Laufzeitfehler,Datumenmenge,0
Primärschlüssel,Änderung,0
Medium,Einheitlich,0
Datei,Artikelname,0
Anwendungsseite,Verarbeitung,0
Zieltabelle,Edlich,0
Auswertung,Format,0
Dini-datenbank,Objektklasse,0
Datumensatz,Datumenstruktur,0
Problem,Sprachteil,0
Bibliothek,Fehler,0
Anwendungsprogramm,Data-warehouse-system,0
Seite,Logdatei,0
Bezüglich,Liste,0
Datenmanipulationssprache,Installationsprogramm,0
Projekt,Objektdatenbanksysteme,0
Entwicklung,Paket,0
Speichermedium,Paketverwaltung,0
Fehler,Entitätstyp,0
Applikation,Zweck,0
Sprache,Fotodatum,0
Code,Dta-verfahren,0
Datenbankanwendung,Artikelnummer,0
Datumensatz,Registration,0
Objektdatenbanksysteme,Fehler,0
Verteilung,Bestand,0
Entwicklung,Netzwerk,0
Seite,Änderung,0
Datumenfeld,Bestand,0
Liste,Satz,0
Harvesting,Randdatum,0
Protokolldateien,Dokumentmenge,0
Typbegriff,Systementwicklung,0
Protokolldatei,Warning,0
Fetching,Projektarchiv,0
Speichermedium,Liste,0
Menge,Datei,0
Anwendung,Begriff,0
Kundennummer,Verbund,0
Open-source-datenbank,Fremdschlüssel,0
Preprint-server,Querverweistabelle,0
Csv-dateien,Form,0
Speichermedium,Abfragesprache,0
Datenverarbeitungssprache,Anwendungsprogramm,0
Nettodaten,Liste,0
Verantwortlich,Anwendungsseite,0
Grafiksoftware,Transaktionstabelle,0
Tabelle,Leistungsproblem,0
Einheitlich,Anwendungsseite,0
Klasse,Datenbankanwendung,0
Analysezweck,Verarbeitung,0
Datumenstruktur,Seite,0
Muster,Nutzdaten,0
Information,Masseneinsatz,0
Stapelverarbeitung,Datumenfeld,0
Struktur,Architektur,0
Edlich,Datenmanipulationssprache,0
Systemsoftware,Datenmanipulationssprache,0
Datentyp,Server,0
Quellcodedateien,Abfragesprache,0
Objektdatenbanksysteme,Quelltabelle,0
Artikelnummer,Versionsverwaltung,0
Architektur,Entwicklung,0
Anbieterserver,Schlüssel,0
Operations-datenbanken,Anwendungsseite,0
Applikation,Geschäftstransaktion,0
Primärschlüssel,Verantwortlich,0
Antimuster,Edlich,0
Datum,Paketverwaltung,0
Dokumenten-server,Logging,0
Bezüglich,Spezialfall,0
Datei,Aufwand,0
Denormalisierungsmuster,Systementwicklung,0
Nutzdaten,Artikelname,0
Datenverarbeitungssprache,Projektarchiv,0
Internet-information,Dokumentmenge,0
Fehler,Randdatum,0
Nettodaten,Speichermedium,0
Transaktionsprotokoll,Humboldt-universität,0
Zurücksetzen,Abhängigkeitsinformation,0
Entitätstyp,Fall,0
Geschäftstransaktion,System,0
Softwareprojekt,Protokoll,0
Batch-transaktion,Aufwand,0
Code,Zusammensetzen,0
Beginning,Querverweistabelle,0
Datenbanksysteme,Datentyp,0
Master-server,Internet-information,0
Anwendungsseite,Klasse,0
Objektdatenbank,Protokolldateien,0
Netzwerkinformation,Ansi-sparc-architektur,0
Datumensatz,Netzpublikation,0
Dokumenten-server,Referenztabelle,0
Datenbankmodell,Netzwerkinformation,0
Adressdaten,Beginning,0
Datenbank-)abfragesprache,Speicher,0
Fehler,Systemsoftware,0
Applikation,Abhängigkeitsinformation,0
Abhängigkeitsinformation,Typ,0
Artikelnummer,Verteilung,0
Laufzeitinformation,Telemedium,0
Softwareprojekt,Datenbank-)abfragesprache,0
Benutzerfehler,Klasse,0
Verarbeitung,Datenbank-)abfragesprache,0
Stapelverarbeitung,Netzwerkinformation,0
Ausfallsicherheit,Geschäftstransaktion,0
Tabellenform,Datumenfeld,0
Ereignisprotokolldatei,Artikelname,0
Dta-verfahren,Problem,0
Protokoll,Open-source-datenbank,0
Masseneinsatz,Fehler,0
Anwendungssoftware,Schlüssel,0
Applikation,Satz,0
Protokolldatei,Randdatum,0
Masseneinsatz,Typbegriff,0
Datumensatz,Paketverwaltung,0
Nutzdaten,Netzwerk,0
Datumenstruktur,Nutzdaten,0
Logdatei,Objektdatenbankmodell,0
Xml-format,Abhängigkeitsinformation,0
Seite,Bezüglich,0
Protokoll,Graphdatenbanken,0
Fall,Datenbankanwendung,0
Datumensatz,Logisch,0
Protokoll,Operations-datenbanken,0
Attribut,Eda-datenbank,0
Softwareprojekt,Fall,0
Speicher,Netzpublikation,0
Satz,Verantwortlich,0
Projektdatum,Entwicklung,0
Mastertabelle,Benutzerfehler,0
Protokoll,Dini-datenbank,0
Logdatei,Streaming-media-applikation,0
Einheitlich,Information,0
Beginning,Nettodaten,0
Typ,Fremdschlüssel,0
Projektarchiv,Internet-information,0
Bezüglich,Zustand,0
Randdatum,Anwendungsseite,0
Verteilung,Applikation,0
Entwicklung,Entitätstyp,0
Architektur,Satz,0
Typ,Bezüglich,0
Programm,Dokumentmenge,0
Artikelnummer,Code,0
Transaktionsprotokoll,Datumenbestand,0
Kundennummer,Systemsoftware,0
Streaming-media-applikation,Ausfallsicherheit,0
Open-source-datenbank,Softwareprojekt,0
Netzwerkinformation,Datentyp,0
Edlich,Abhängigkeitsinformation,0
Quelle,Struktur,0
Transaktion,Nutzerverhalten,0
Abfragesprache,Datei,0
Programm,Abfragesprache,0
Datumenfeld,Protokoll,0
Dokumenten-server,Objektdatenbanksysteme,0
Archivsoftware,Menge,0
Ereignisprotokoll,Nutzdaten,0
Peer-to-peer-netzwerk,Listen­form,0
Hochschulschriftenserver,Programmpaket,0
Internet-information,Lastenverteilung,0
Spezialfall,Systembeschreibung,0
Speicher,Lookup-tabelle,0
Applikation,Paketverwaltung,0
Tabellenform,Datei,0
Applikation,Entwicklung,0
Transaktionsprotokoll,Setzen,0
Projekt,Anwendungssoftware,0
Objektklasse,Masseneinsatz,0
Abhängigkeitsinformation,Peer-to-peer-netzwerk,0
Nosql-datenbank,Protokoll,0
Fall,Systembeschreibung,0
Laufzeitfehler,Datenbeschreibung,0
Spezialfall,Speichermedium,0
Anwendung,Telemedium,0
Primärschlüssel,Datumenfeld,0
Paketverwaltung,Modell,0
Logdatei,Masseneinsatz,0
Spezialfall,Gurocksoftware,0
Processing,Problem,0
Dokumenten-server,Versionsverwaltung,0
Medium,Anwendungssoftware,0
Objektdatenbanken,Medium,0
Anwendungsseite,Fremdschlüssel,0
Datumensatz,Dini-datenbank,0
Lösung,Form,0
Mastertabelle,Systembeschreibung,0
Modeling,Verbund,0
Internet-information,Speichermedium,0
Paketverwaltung,Fall,0
Registration,Typ,0
Fall,Netzwerkinformation,0
Datenbeschreibung,Abfragesprache,0
Typ,Artikelnummer,0
Seite,Einheitlich,0
Feld,Adressdaten,0
Publikationsserver,Objektdatenbanken,0
Kundennummer,Beschreibung,0
Attribut,Archiv,0
Gurocksoftware,Modeling,0
Projektarchiv,Datensatzbegrenzung,0
Beschreibung,Datenbankmodell,0
Datumenmenge,Server,0
Modell,Datumenfeld,0
Xml-format,Eda-datenbank,0
Netzpublikation,Nutzdaten,0
Format,Adressliste,0
Protokolldatei,Artikelnummer,0
Rdf-format,Protokolldatei,0
Batch-transaktion,Format,0
Softwareprojekt,Datenbankanwendung,0
Open-source-datenbank,Kundennummer,0
Einheitlich,Datenbeschreibung,0
Objektdatenbankmodell,Änderung,0
Datenaufsichtssprache,Zusammensetzen,0
Verarbeitung,Speichermedium,0
Datumenstruktur,Name,0
Quelltabelle,Nettodaten,0
Architektur,Masseneinsatz,0
Protokolldatei,Rdf-format,0
Kundennummer,Nutzerverhalten,0
Batch-transaktion,Manipulationssprache,0
Aktualisieren,Objektdatenbank,0
Teilsprache,Csv-dateien,0
Datenänderung,Artikelnummer,0
Netzwerk,Open-source-datenbank,0
Typ,Einsatz,0
Warning,Single-server,0
Datentyp,Ereignisprotokolldatei,0
Datenspeicher,Spezialfall,0
Attribut,Anwendung,0
Stapelverarbeitung,Datumensatz,0
Passwort,Aufwand,0
Schlüssel,Protokolldateien,0
Netzwerkinformation,Medium,0
Datumensatz,Setzen,0
Masseneinsatz,Artikelnummer,0
Protokoll,Softwareprojekt,0
Nutzungsdatum,Speichermedium,0
Masseneinsatz,Humboldt-universität,0
Format,Auflösungsmuster,0
Streaming-media-applikation,Datumensatz,0
Verfahren,Spezialfall,0
Edlich,Artikelnummer,0
Fotodatum,Protokolldatei,0
Kundennummer,Dta-verfahren,0
Seite,Fotodatum,0
Beschreibung,Computersystem,0
Beginning,Gurocksoftware,0
Adressdaten,Stapelverarbeitung,0
Anwendergruppe,Protokoll,0
Fall,Projekt,0
Artikelnummer,Adressdaten,0
Netzpublikation,Protokoll,0
Code,Muster,0
Programm,Datei,0
Fehler,Streaming-media-applikation,0
Systemsoftware,Kundennummer,0
Kundennummer,Adressdaten,0
Logging,Universitäts-website,0
Zweck,Programmieraufwand,0
Peer-to-peer-netzwerk,Masseneinsatz,0
Netzwerkinformation,Name,0
Modeling,Begriff,0
Adressliste,Datumensatz,0
Programmzustand,Protokoll,0
Datenbanksprache,Server,0
Humboldt-universität,Fall,0
E-mail-server,History-tabelle,0
Teilsprache,Datenbankanwendung,0
Lösung,Logdatei,0
Anwendungsseite,Hauptspeicher,0
Gurocksoftware,Logdatei,0
Nosql-datenbanken,Tabellenform,0
Leistungsproblem,Installationsprogramm,0
Dta-verfahren,Verbund,0
Muster,Name,0
Struktur,Masseneinsatz,0
Bezüglich,Benutzerfehler,0
Transaktionsprotokoll,Archivsoftware,0
Master-server,Typbegriff,0
Analysezweck,Verfahren,0
Netzwerkinformation,Datum,0
Datenbeschreibung,Logging,0
Anwendungsseite,Logdateien,0
Einheitlich,Protokoll,0
Projektdatum,Processing,0
Logging-datenbanken,Streaming-media-applikation,0
Registration,Medium,0
Datenbank-)abfragesprache,Typ,0
Masseneinsatz,Seite,0
Systementwicklung,Standardverhalten,0
Xml-format,Masseneinsatz,0
Auflösungsmuster,Projekt,0
Anwendungsseite,Beschreibung,0
Lastverteilung,Abhängigkeitsinformation,0
Batch-transaktion,Verfahren,0
Quellcodedateien,Protokoll,0
Nosql-datenbank,Problem,0
Anwendungsprogramm,Registration,0
Datenspeicher,Dini-datenbank,0
Leistungsproblem,Datenspeicher,0
Datumenfeld,Schlüssel,0
Kundennummer,Problem,0
Hintergrundprogramm,Datenaufsichtssprache,0
Struktur,Verantwortlich,0
Architektur,Anwendungsseite,0
Fehler,Masseneinsatz,0
Feld,Graphdatenbanken,0
Projektdatum,Format,0
Datei,Nutzungsdatum,0
Architektur,Transaktionsprotokoll,0
Datumensatz,Edlich,0
Fotodatum,Adressdaten,0
Zweck,Spezialfall,0
Applikation,Programmzustand,0
Adressdaten,Referenztabelle,0
Datenmanipulationssprache,Operations-datenbanken,0
Paketquelle,Softwareprojekt,0
Dokumentmenge,Logdatei,0
Benutzerfehler,Aktualisieren,0
Nutzungsdatum,Anwendergruppe,0
Zieltabelle,Grafiksoftware,0
Nutzerverhalten,Änderung,0
Verhalten,Datumensatz,0
Einheitlich,Ereignisprotokoll,0
Kundennummer,Objektklasse,0
Protokolldateien,Protokoll,0
Hauptspeicher,Logdatei,0
Streaming-media-applikation,Objektdatenbank,0
Ascii-code,Applikation,0
Einheitlich,Nettodaten,0
Rdf-format,Datenbanksysteme,0
Nosql-datenbanken,Protokoll,0
Programm,Form,0
Antimuster,Logdatei,0
Log-dateien,Objektklasse,0
Entwicklung,Internet-information,0
Archiv,Struktur,0
Nutzungsdatum,Verwaltung,0
Attribut,Netzwerkdatenbankmodell,0
Datenaufsichtssprache,Sperrverwaltung,0
Paket,Typ,0
Protokoll,Nosql-datenbank,0
Dta-verfahren,Batch-transaktion,0
Seite,Datenänderung,0
Code,Modeling,0
Datenbanktabelle,Kundennummer,0
Hauptspeicher,Datumenbestand,0
Datenspeicher,Feldname,0
Transaktion,Bezüglich,0
Registration,Transaktion,0
Lösung,Laufzeitfehler,0
Adressliste,Log-dateien,0
Lookup-tabelle,Netzwerk,0
Harvesting,Gurocksoftware,0
Lastverteilung,Ereignisprotokoll,0
Applikation,Auflösungsmuster,0
Laufzeitfehler,Lookup-tabelle,0
Anwendung,Geschäftstransaktion,0
Paketverwaltung,Satz,0
Tracing,Muster,0
Attribut,Auswertung,0
Systembeschreibung,Abfragesprache,0
Softwareprojekt,Open-source-datenbank,0
Liste,Dta-verfahren,0
Transaktionstabelle,Logdateien,0
Kundennummer,Streaming-media-applikation,0
Paketverwaltung,Projektarchiv,0
Speicher,Listen­form,0
Primärschlüssel,Verteilung,0
Datenaufsichtssprache,Leistungsproblem,0
Abhängigkeitsinformation,Artikelname,0
Seite,Menge,0
Beschreibung,Adressdaten,0
Archiv,Klasse,0
Abfragesprache,Listen­form,0
Applikation,Logdatei,0
Feld,Masseneinsatz,0
Internet-information,Fremdschlüsselbegrenzung,0
Dini-datenbank,Netzwerkinformation,0
Single-server,Nettodaten,0
Anbieterserver,Laufzeitfehler,0
Adressdaten,Modeling,0
Hochschulschriftenserver,Bezüglich,0
Sicherheitsmuster,Protokolldateien,0
Passwort,Sprachteil,0
Denormalisierungsmuster,Proxyserver,0
Anwendungssoftware,Fetching,0
Einheitlich,Datenbankanwendung,0
Adressdaten,Querverweistabelle,0
Leistungsproblem,Logdatei,0
Verantwortlich,Versionsverwaltung,0
Ereignisprotokoll,Passwort,0
Ereignisprotokolldatei,Teil,0
Verantwortlich,Ereignisprotokoll,0
Ereignisprotokolldatei,Batch-transaktion,0
Ereignisprotokoll,Systemsoftware,0
Fehler,Aufwand,0
Masseneinsatz,Datumenfeld,0
Adressliste,Programmieraufwand,0
Nettodaten,Artikelname,0
Form,Peer-to-peer-netzwerk,0
Fetching,Protokolldatei,0
Fehler,Klasse,0
Bezüglich,Abhängigkeitsinformation,0
Speicher,Projektdatum,0
Einheitlich,Analysezweck,0
Liste,Datenbankanwendung,0
Nutzdaten,Objektklasse,0
Gunter,Objektdatenbank,0
Systementwicklung,Systembeschreibung,0
Zurücksetzen,Windows-system,0
Geschäftstransaktion,Zieltabelle,0
Processing,Hashtabelle,0
Datenbankmodell,Adressdaten,0
Benutzerfehler,Entwicklung,0
Hochschulschriftenserver,Protokolldatei,0
Datumensatz,Quellcodedateien,0
Entwicklung,Laufzeitfehler,0
Lookup-tabelle,Server,0
Standardverhalten,Datenbankmodell,0
Verantwortlich,Hauptspeicher,0
Netzwerk,Stapelverarbeitung,0
Datenprotokollierungs-bibliothek,Harvesting,0
Sperrverwaltung,Masseneinsatz,0
Processing,Nutzerverhalten,0
Server,Typ,0
Edlich,Netzwerkinformation,0
Projekt,Abfragesprache,0
Ascii-code,Kundennummer,0
Tabellenform,Dta-verfahren,0
Einsatz,Fall,0
Federation,Ausfallsicherheit,0
Datumenstruktur,Leistungsproblem,0
Sicherheitsmuster,Anwendungsseite,0
Paket,Objektdatenbanksysteme,0
Publikationsserver,Adressdaten,0
Zweck,Entwicklung,0
Anwendungsseite,Liste,0
Speichermedium,Projekt,0
Logdatei,Ascii-code,0
Server,Projektdatum,0
Passwort,Entitätstyp,0
Listen­form,Feldname,0
Programm,Problem,0
Ascii-code,Artikelnummer,0
Nosql-datenbank,Bezüglich,0
Single-server,Quelltabelle,0
Softwareprojekt,Benutzerfehler,0
Muster,Abhängigkeitsinformation,0
Ereignisprotokoll,Tabellenform,0
Batch-transaktion,Problem,0
Netzwerkinformation,Dokumenten-server,0
Menge,Spezialfall,0
Abfragesprache,Nosql-datenbank,0
Einheitlich,E-mail-server,0
Entwicklung,Website,0
Masseneinsatz,Objektdatenbank,0
Anwendungssoftware,Listen­form,0
Stapelverarbeitung,Benutzerfehler,0
Abhängigkeitsinformation,Proxyserver,0
Anwendungsseite,Feld,0
Änderung,Nosql-datenbanken,0
Format,Verteilungsmuster,0
Verfahren,Analysezweck,0
Listen­form,Processing,0
Entwicklung,Passwort,0
Analysezweck,Datenänderung,0
Server,Ascii-code,0
Warning,Windows-system,0
Auswertung,Adressdaten,0
Analysezweck,Edlich,0
Anwendungsseite,Eda-datenbank,0
Datumenstruktur,Benutzerfehler,0
Hintergrundprogramm,Datenspeichersystem,0
Installationsprogramm,Systementwicklung,0
Paketverwaltung,Software,0
Datumenmenge,Analysezweck,0
Kundennummer,Programmzustand,0
Datenverarbeitungssprache,Anwendungssoftware,0
Kundennummer,Federation,0
Modeling,Computersystem,0
Attribut,Datentyp,0
Open-source-datenbank,Telemedium,0
Abhängigkeitsinformation,Struktur,0
Masseneinsatz,Verfahren,0
Abhängigkeitsinformation,Randdatum,0
Logging-datenbanken,Netzwerkinformation,0
Paketverwaltung,Humboldt-universität,0
Seite,Verteilungsmuster,0
Beschreibung,Satz,0
Adressdaten,Projekt,0
Open-source-datenbank,Hintergrundprogramm,0
Liste,Rdf-format,0
Bezüglich,Datumenmodell,0
Datenbanksprache,Blog-eintrag,0
Abfragesprache,Datentyp,0
Verteilung,Installieren,0
Adressliste,Listen­form,0
Stapelverarbeitung,Struktur,0
Softwarelösung,Datenverarbeitungssprache,0
Modell,Ausfallsicherheit,0
Modeling,Code,0
Zustand,Anwendungsseite,0
Feldname,Zieltabelle,0
Fehler,Objektdatenbanken,0
Benutzerfehler,Netzpublikation,0
Universität,Fehler,0
Rdf-format,Passwort,0
Datumenfeld,Teil,0
Streaming-media-applikation,Verbund,0
Installationsprogramm,Form,0
Datumenmenge,Nettodaten,0
Standardverhalten,Feldname,0
Abhängigkeitsinformation,Medium,0
Transaktion,Echtzeitauswertung,0
Transaktion,Attribut,0
Eda-datenbank,Masseneinsatz,0
Nutzungsdatum,Datenaufsichtssprache,0
Verarbeitung,Nosql-datenbank,0
Anwendergruppe,Ascii-code,0
Systemsoftware,Datumensatz,0
Nutzdaten,Architektur,0
Internet-information,Entwicklung,0
Anwendungsprogramm,Logisch,0
Netzwerkinformation,Datenänderung,0
Fall,Echtzeitauswertung,0
Objektdatenbank,Name,0
Zweck,Edlich,0
Typbegriff,Seite,0
Datenbank-)abfragesprache,Anwendungsprogramm,0
Datum,Systementwicklung,0
Nettodaten,Entwicklung,0
Streaming-media-applikation,Stapelverarbeitung,0
Datei,Verteilungsmuster,0
Humboldt-universität,Projekt,0
Ausfallsicherheit,Entwicklung,0
Logging,Tabellenform,0
Ereignisprotokolldatei,Nosql-datenbank,0
Verantwortlich,Teilsprache,0
Objektklasse,Datumenfeld,0
Blog-eintrag,Quelltabelle,0
Datenbank-)abfragesprache,Server,0
Adressdaten,Publikationsverbund,0
Protokoll,Dta-verfahren,0
Geschäftstransaktion,Antimuster,0
Ereignisprotokoll,Laufzeitfehler,0
Datenbanktabelle,Verteilung,0
Datentyp,Leistungsproblem,0
Programm,Systementwicklung,0
Master-server,Rdf-format,0
Speichermedium,Abhängigkeitsinformation,0
Protokoll,Zurücksetzen,0
Begriff,Kundennummer,0
Datumenstruktur,Fehler,0
Sprachteil,Datenbankanwendung,0
Lookup-tabelle,Hochschulschriftenserver,0
Zieltabelle,Logdatei,0
Tabellenform,Datumenbestand,0
Datumenbestand,Netzwerkdatenbankmodell,0
Datenbank-)abfragesprache,Struktur,0
Denormalisierungsmuster,Fehler,0
Systemsoftware,Internet-information,0
Dokumentmenge,Protokolldatei,0
Nosql-datenbank,Logging,0
Zweck,Datei,0
Datenbanktabelle,Netzwerkinformation,0
Speichermedium,Gurocksoftware,0
Artikelname,Objektdatenbank,0
Fetching,Anbieterserver,0
Laufzeitinformation,Projektarchiv,0
Xml-format,Datenänderung,0
Datum,Datenbank-)abfragesprache,0
Datenmanipulationssprache,Blog-eintrag,0
Entwicklung,Typ,0
Nettodaten,Transaktionstabelle,0
Nettodaten,Paketverwaltung,0
Verhalten,Zweck,0
Federation,Antimuster,0
Systemsoftware,Datenbankanwendung,0
Quelle,Anwendungsseite,0
Rdf-format,Verwaltung,0
Verfahren,Datenbeschreibung,0
Nutzungsdatum,Verfahren,0
Datei,Eda-datenbank,0
Attribut,Verteilungsmuster,0
Objektdatenbank,Quelltabelle,0
Speichermedium,Datentyp,0
Medium,Grafiksoftware,0
Objektdatenbanken,Kundennummer,0
Satz,Datentyp,0
Peer-to-peer-netzwerk,Ereignisprotokoll,0
Batch-transaktion,Entitätstyp,0
Ascii-code,Protokoll,0
Speichermedium,Problem,0
Transaktion,Operations-datenbanken,0
Einsatz,Eda-datenbank,0
Zweck,Ascii-code,0
Ereignisprotokolldatei,Log-dateien,0
Server,Ausfallsicherheit,0
Datumenfeld,Masseneinsatz,0
Inhalt,Zustand,0
Protokoll,Publikation,0
Opus-server,Datenbankanwendung,0
Tracing,Dokumentenserver,0
Objektklasse,Speichermedium,0
Kundennummer,Verantwortlich,0
Software,Laufzeitinformation,0
Gruppe,Installationsprogramm,0
Logging-datenbanken,Eda-datenbank,0
Primärschlüssel,Logging-datenbanken,0
Bestand,Netzwerk,0
Logdatei,Rdf-format,0
Nutzdaten,Entwicklung,0
Code,Datenbankmodell,0
Zweck,Echtzeitauswertung,0
Verteilungsmuster,Datenbeschreibung,0
Verteilungsmuster,Standardverhalten,0
Begriff,Verarbeitung,0
Anwendungsprogramm,Datenverarbeitungssprache,0
Quelltabelle,Datentyp,0
Adressdaten,Problem,0
Xml-format,Paketquelle,0
Menge,Programmpaket,0
Randdatum,Dini-datenbank,0
Abhängigkeitsinformation,Modell,0
Upgrade,Attribut,0
Laufzeitfehler,Format,0
Fremdschlüsselbegrenzung,Datumenmodell,0
Projekt,Datumensatz,0
Primärschlüssel,Listen­form,0
Begriff,Programm,0
Fall,Paketverwaltung,0
Systementwicklung,Hintergrundprogramm,0
Edlich,Fall,0
Dta-verfahren,Abfragesprache,0
Analysezweck,Open-source-datenbank,0
Publikation,Medium,0
Humboldt-universität,Satz,0
Speicher,Projekt,0
Muster,Paketverwaltung,0
Objektdatenbank,Blog-eintrag,0
Gruppe,Entitätstyp,0
Xml-format,Schlüssel,0
Dini-datenbank,Tracing,0
Menge,Anwendungsseite,0
Lookup-tabelle,Datei,0
Installationsprogramm,Nettodaten,0
Zurücksetzen,Telemedium,0
Hashtabelle,Ereignisprotokolldatei,0
Datenbankanwendung,Internet-information,0
Hashtabelle,Nutzdaten,0
Datenbankanwendung,Transaktionsprotokoll,0
Name,Publikation,0
Preprint-server,Netzwerkinformation,0
Datenänderung,Fremdschlüssel,0
Open-source-datenbank,Harvesting,0
Programmieraufwand,Artikelname,0
Einsatz,Anwendung,0
Xml-format,Stapelverarbeitung,0
Datei,Projektdatum,0
Nosql-systeme,Installationsprogramm,0
Transaktion,Datenbanktabelle,0
Artikelnummer,Ereignisprotokolldatei,0
Antimuster,Nettodaten,0
Gruppe,Abhängigkeitsinformation,0
Struktur,Abfragesprache,0
Ereignisprotokoll,Fremdschlüsselbegrenzung,0
Batch-transaktion,Datenbanktabelle,0
Zweck,Logging-datenbanken,0
Code,Applikation,0
Versionsverwaltung,Nettodaten,0
Fall,Einheitlich,0
Artikelnummer,Programmzustand,0
Geschäftstransaktion,Quellcodedateien,0
Aufwand,Liste,0
Einheitlich,Fall,0
Passwort,Anbieterserver,0
Archivsoftware,System,0
Projekt,Protokoll,0
Projekt,Einsatz,0
Log-dateien,Dokumenten-server,0
Sicherheit,Spezialfall,0
Ascii-code,Anwendungsseite,0
Speicher,Nosql-datenbank,0
Preprint-server,Logdatei,0
Adressliste,Analysezweck,0
Verfahren,Zustand,0
Artikelname,Zieltabelle,0
Fremdschlüssel,Open-source-datenbank,0
Datenbeschreibung,Sprache,0
Datenbank-)abfragesprache,Muster,0
Programmieraufwand,Satz,0
Anwendungsseite,Systementwicklung,0
Logdatei,Name,0
Einheitlich,Typ,0
Ereignisprotokoll,Systementwicklung,0
Datenbanktabelle,Beginning,0
Seite,Datumenfeld,0
Einheitlich,Zurücksetzen,0
Code,Fremdschlüssel,0
Abfragesprache,Nosql-datenbanken,0
Entwicklung,Log-dateien,0
Systembeschreibung,Warning,0
Teilsprache,Programm,0
Operations-datenbanken,Modell,0
Verantwortlich,Paketverwaltung,0
Form,Datei,0
Verfahren,Artikelnummer,0
Internet-information,Geschäftstransaktion,0
Fotodatum,Teil,0
Speicher,Lastenverteilung,0
Antimuster,Adressliste,0
Ereignisprotokolldatei,Zurücksetzen,0
Transaktion,Datenaufsichtssprache,0
Nosql-datenbank,Einheitlich,0
Abhängigkeitsinformation,Versionsverwaltung,0
Querverweistabelle,Versionsverwaltung,0
Datenbanktabelle,Bezüglich,0
Ereignisprotokoll,Applikation,0
Batch-transaktion,Primärschlüssel,0
Fremdschlüsselbegrenzung,Transaktionsprotokoll,0
Ascii-code,Anwendergruppe,0
Datenbankanwendung,Teilsprache,0
Anwendungsseite,Abhängigkeitsinformation,0
Dta-verfahren,Code,0
Schlüssel,Attribut,0
Hashtabelle,Protokolldatei,0
Datei,Format,0
Datei,Laufzeitfehler,0
Protokolldateien,Satz,0
Paketverwaltung,Paket,0
Setzen,Transaktionstabelle,0
Stapelverarbeitung,Projektdatum,0
Tracing,Lastenverteilung,0
Kundennummer,Attribut,0
Modell,Transaktion,0
Fotodatum,Struktur,0
Projektarchiv,Artikelnummer,0
Attribut,Datenbankmodell,0
Analysezweck,Datenbanktabelle,0
Anwendung,Graphdatenbanken,0
Graphdatenbanken,Netzwerk,0
Ausfallsicherheit,Masseneinsatz,0
Lastenverteilung,Protokoll,0
Installationsprogramm,Attribut,0
Single-server,Logisch,0
Fehler,Nutzungsdatum,0
Nutzerverhalten,Analysezweck,0
Analysezweck,Versionsverwaltung,0
Netzwerkinformation,Verantwortlich,0
Objektdatenbanksysteme,Objektdatenbank,0
Datenaufsichtssprache,Datenbankanwendung,0
Netzwerkdatenbankmodell,Bezüglich,0
Softwareprojekt,Seite,0
Schlüssel,Architektur,0
Lastverteilung,Sperrverwaltung,0
Seite,Protokolldatei,0
Nutzdaten,Xml-format,0
Systembeschreibung,Server,0
Rdf-format,Logdatei,0
Adressliste,Nettodaten,0
Masseneinsatz,Code,0
Fehler,Installationsprogramm,0
Format,Logisch,0
Stapelverarbeitung,Streaming-media-applikation,0
Satz,Archivsoftware,0
Anwendergruppe,Systementwicklung,0
Verarbeitung,Dta-verfahren,0
Fotodatum,Logdatei,0
Nosql-datenbank,Schlüssel,0
Objektklasse,Datumenstruktur,0
Benutzerfehler,Gruppe,0
Softwareprojekt,Datenaufsichtssprache,0
Analysezweck,Netzwerkinformation,0
Internet-information,Medium,0
Randdatum,Information,0
Aktualisieren,Artikelnummer,0
Xml-format,Logdatei,0
Opus-server,Rdf-format,0
Feld,Denormalisierungsmuster,0
Datenbankanwendung,Sperrverwaltung,0
Logdatei,Kundennummer,0
Quellcodedateien,Entitätstyp,0
Problem,Quelltabelle,0
Abfragesprache,Projektarchiv,0
Ereignisprotokoll,Datenbanktabelle,0
Entitätstyp,Fehler,0
Fremdschlüssel,Datum,0
Randdatum,Zusammensetzen,0
Benutzerfehler,Dokumentenserver,0
